TRY10   Südöstliche Mittelgebirge bis 1000 m                               (Klimaregion 10)
Station: Hof                             WMO-Nummer: 10685
Lage: 50°19'N <- B.  11°53'O <- L.   567 Meter über NN
Zeitpunkt der Erstellung: November 2010

Art des TRY    : extremer Winter
Bezugszeitraum : 2021-2050
Stadteffekt    : -----
Höhenkorrektur : -----

Datenbasis 1: Beobachtungsdaten Zeitraum 1988-2007
Datenbasis 2: Klimasimulationen Zeitraum 1971-2000 (Basis SRES-20C / ECHAM5-OM Lauf 1 / CLM; REMO-UBA; STAR2; WETTREG2006 und WETTREG2010)
Datenbasis 3: Klimasimulationen Zeitraum 2021-2050 (Basis SRES-A1B / ECHAM5-OM Lauf 1 / CLM; REMO-UBA; STAR2; WETTREG2006 und WETTREG2010)

Format: (i2,2x,i4,2x,i2,2x,i2,2x,i2,2x,i1,2x,i3,2x,f6.1,2x,f6.1,2x,f7.1,2x,f6.1,2x,i3,2x,i2,2x,i4,2x,i4,1x,i1,2x,i4,2x,i5,2x,i1)

Reihenfolge der Parameter:
RG TRY-Region                                                           {1..15}
IS Standortinformation                                                  {1,2}
MM Monat                                                                {1..12}
DD Tag                                                                  {1..28,30,31}
HH Stunde (MEZ)                                                         {1..24}
N  Bedeckungsgrad                                              [Achtel] {0..8;9}
WR Windrichtung in 10 m Höhe über Grund                        [°]      {0;10..360;999}
WG Windgeschwindigkeit in 10 m Höhe über Grund                 [m/s]
t  Lufttemperatur in 2m Höhe über Grund                        [°C]
p  Luftdruck in Stationshöhe                                   [hPa]
x  Wasserdampfgehalt, Mischungsverhältnis                      [g/kg]
RF Relative Feuchte in 2 m Höhe über Grund                     [%]      {1..100}
W  Wetterereignis der aktuellen Stunde                                  {0..99}
B  Direkte Sonnenbestrahlungsstärke (horiz. Ebene)             [W/m²]   abwärts gerichtet: positiv
D  Difuse Sonnenbetrahlungsstärke (horiz. Ebene)               [W/m²]   abwärts gerichtet: positiv
IK Information, ob B und oder D Messwert/Rechenwert                     {1;2;3;4;9}
A  Bestrahlungsstärke d. atm. Wärmestrahlung (horiz. Ebene)    [W/m²]   abwärts gerichtet: positiv
E  Bestrahlungsstärke d. terr. Wärmestrahlung                  [W/m²]   aufwärts gerichtet: negativ
IL Qualitätsbit für die langwelligen Strahlungsgrößen                   {1;2;3;4;5;6;7;8;9}


RG    IS  MM  DD  HH  N   WR      WG       t       p        x   RF   W     B     D IK    A      E IL
***
10     1   1   1   1  5  160     4.1    -2.0    942.8     2.6  100  10     0     0 9   254   -288  9
10     1   1   1   2  4  160     3.3    -4.7    945.6     2.5   95  10     0     0 9   211   -285  9
10     1   1   1   3  3  150     2.7    -6.9    947.4     2.3  100  10     0     0 9   198   -277  9
10     1   1   1   4  2  140     2.9    -7.3    946.8     2.2   98  10     0     0 9   197   -276  9
10     1   1   1   5  2  150     3.4    -7.5    946.1     2.2   98  10     0     0 9   245   -279  9
10     1   1   1   6  3  150     3.0    -7.5    945.2     2.3   99  10     0     0 9   203   -277  9
10     1   1   1   7  0  140     5.0    -7.0    944.5     2.4  100  10     0     0 9   200   -279  9
10     1   1   1   8  5  160     6.0    -6.8    944.0     2.2   92  -1     0     0 9   208   -280  9
10     1   1   1   9  6  160     6.0    -6.2    944.1     2.2   88  -1     4    19 9   214   -283  9
10     1   1   1  10  7  140     8.0    -5.6    943.1     2.2   84  -1     9    60 9   218   -286  9
10     1   1   1  11  7  150     5.0    -4.7    942.7     2.3   82  -1    15    92 9   222   -289  9
10     1   1   1  12  7  140     7.0    -4.3    942.1     2.3   78  -1    19   107 9   222   -291  9
10     1   1   1  13  7  140     7.0    -3.3    941.5     2.5   80  -1    18   102 9   257   -298  9
10     1   1   1  14  8  140     8.0    -3.3    940.9     2.5   80  -1     0    49 9   273   -299  9
10     1   1   1  15  8  140     6.0    -3.0    940.4     2.6   80  -1     0    24 9   274   -300  9
10     1   1   1  16  8  150     9.0    -2.6    939.6     2.6   78  -1     0     0 9   276   -302  9
10     1   1   1  17  8  140     6.0    -2.9    939.7     2.6   79  -1     0     0 9   275   -301  9
10     1   1   1  18  8  150     6.0    -2.6    939.7     2.6   78  -1     0     0 9   269   -301  9
10     1   1   1  19  8  140     7.0    -1.9    939.3     2.6   72  66     0     0 9   279   -305  9
10     1   1   1  20  8  140     6.0    -2.1    939.0     2.7   78  24     0     0 9   278   -304  9
10     1   1   1  21  8  140     5.0    -1.9    939.0     2.7   78  -1     0     0 9   279   -305  9
10     1   1   1  22  7  140     6.0    -2.3    938.2     2.7   79   1     0     0 9   261   -302  9
10     1   1   1  23  7  150     4.0    -1.8    937.7     2.8   78  -1     0     0 9   264   -304  9
10     1   1   1  24  7  160     3.0    -1.4    938.6     2.8   76  -1     0     0 9   274   -307  9
10     1   1   2   1  5  140     3.0    -2.3    938.4     2.7   79   1     0     0 9   242   -301  9
